doc_id,sentence,p_positive,p_negative,sentence_polarity
6902,"North Balks, Threatening Korean Pact

The Clinton Administration's agreement to have North Korea freeze its nuclear program could fall apart over the North's continued refusal to let South Korea supply it with two new light-water reactors, American officials said today.",0.012010594829916954,0.5109612345695496,-0.9540679089954583
6902,"The officials said they were disappointed that North Korean officials, in talks held last week in Berlin, had continued to insist that another country provide the light-water reactors that the agreement promises to the North in exchange for freezing its weapons-oriented nuclear program.",0.009712240658700466,0.6291216611862183,-0.969593847066861
6902,"Under an agreement signed in October, the two countries said they would try to work out details about the light-water reactor project by April 21.",0.05665983259677887,0.007532866206020117,0.7653045799010926
7840,"Political Tensions Rise in Iran as Hard-Liners Chafe at Deal

Tensions between the Iranian president, Hassan Rouhani, and more conservative authorities over the country's nuclear agreement and its future are turning increasingly bitter, punctuated by public exchanges and growing signs of an anti-American backlash, including arrests.",0.013280446641147137,0.5179629325866699,-0.9500024013064379
7840,"Mr. Rouhani is insisting that the nuclear deal signed in July not only will create the basis for an end to Iran's prolonged economic isolation, but could be the start of new relations with the United States under certain conditions.",0.33000174164772034,0.009170769713819027,0.9459226829587234
7840,Yet even his cautious statement of optimism has provoked a stormy reaction.,0.019764961674809456,0.6381805539131165,-0.9399191537687802
9464,"THE NATION; ADVISE YIELDS TO CONSENT IN NUCLEAR FUEL VOTE

It was a squeaky victory, and therefore especially gratifying to senior Carter Administration officials who had lobbied the Senate mercilessly for days.",0.8640502691268921,0.010050682350993156,0.9770033831115538
9464,"By a margin of two votes, the Senate approved last week the sale of 38 tons of enriched uranium to India, shipments authorized by President Carter last June.",0.15142998099327087,0.01200938131660223,0.8530417501965096
8778,"STATE PANEL'S STUDY OF SHOREHAM ATOM PLANT ENDS IN WIDE DISAGREEMENT

Exerpts from report, page B8.",0.037929341197013855,0.035113245248794556,0.038554165250843854
8778,"Members of Governor Cuomo's commission on the Shoreham nuclear power plant agree that it was a mistake to build the reactor, but after six months of hearings and deliberations, there appears to be agreement on very little else.",0.020379316061735153,0.43757757544517517,-0.9109989763659528
8778,"The commission's 13 members now disagree even on what their chairman, Dr. John H. Marburger 3d, says they agreed to when they drafted their report to Mr. Cuomo - such things as whether the Long Island Lighting Company, the owner of the reactor, is prepared to run it and whether it would pay to open the plant.",0.014246863313019276,0.3295272886753082,-0.9171149824320616
11142,"U.S. Seeking to Strengthen Nuclear Agency

After the Persian Gulf war, when international inspectors got a better opportunity to look around a defeated Iraq, they discovered that President Saddam Hussein had secretly been developing nuclear weapons.",0.019477419555187225,0.3859022259712219,-0.9039052909015863
11142,"To deter such an ominous possibility from threatening the world again, Washington wants to strengthen the powers of the International Atomic Energy Agency, which is responsible for guarding against the diversion of nuclear material to bomb-making.",0.06419365853071213,0.146483913064003,-0.3905980779539445
11142,"But the effort has run into determined resistance, not from rogue states bent on acquiring nuclear arsenals, but from two allies -- Germany and Japan -- that fear a new burden on their flourishing nuclear power industries.",0.017328625544905663,0.4624640643596649,-0.9277661960676552
11142,"While expressing commitment to nonproliferation, diplomats from each country, in separate interviews today, said the expanded powers that Washington is seeking for the atomic energy agency would place unfair economic and financial burdens on the owners of nuclear power plants.",0.019701620563864708,0.24838119745254517,-0.8530184014770746
11142,"Next week, the atomic energy agency's 35-member board of governors will meet in Vienna, where a majority of the nations will seek to persuade the Germans and Japanese to change their positions.",0.047254595905542374,0.01809074729681015,0.4463033963717246
11142,"The board operates by consensus, and the determined opposition of any member could scuttle the changes.",0.0466657355427742,0.15131697058677673,-0.5285877594530651
7352,"Why does Mr. Safire find it so hard to believe that chemicals that kill insects and weeds, kill the birds that eat them, kill the fish that swim in them, will ultimately kill us either directly or by destruction of the food chain?",0.005761357024312019,0.8856929540634155,-0.9870742516960276
7352,"Instead he focuses on the conservative Chicken Little lament that the Communists are coming, only now it is the terrorists, i.e., the nuclear holocaust is coming unless we spend more money on bombs.",0.014304263517260551,0.7821412682533264,-0.9640797444466978
7352,"As I recall, the United States is the only nation actually to use an atomic weapon.",0.059937942773103714,0.11297013610601425,-0.30670743481962603
7352,Few nations even test them anymore.,0.016016466543078423,0.6730974316596985,-0.9535157639823361
5404,"Japan’s Plan for Fukushima Wastewater Meets a Wall of Mistrust in Asia

The government in Tokyo says criticism of its intention to release treated water into the ocean is unscientific.",0.006575450301170349,0.6760461926460266,-0.9807347148465102
5404,"South Korea has called the proposal “utterly intolerable.”
TOKYO — In late 2019, the Japanese government convened diplomats from 22 countries for a briefing on its handling of more than a million tons of wastewater from Fukushima’s crippled nuclear reactors.",0.005766573827713728,0.7919253706932068,-0.985541852671786
5404,"Storage space was rapidly running out, the authorities explained, and they were considering several solutions.",0.026943998411297798,0.3230138123035431,-0.8460157334012138
5004,"Iran: Talks End on Encouraging Note

VIENNA -- The second round of talks between Iran and six world powers over Iran's nuclear program ended Wednesday with all parties expressing satisfaction with the discussions, which were the most detailed so far on each of the main issues dividing them.",0.5373876690864563,0.00863204337656498,0.9683819350106934
5004,"Both Catherine Ashton, the European Union's foreign affairs chief and the chief negotiator for the six powers, and Mohammad Javad Zarif, the Iranian foreign minister, described the talks as ''useful and substantive.''",0.22824746370315552,0.008043061941862106,0.9319222645904028
10803,"U.S. AGAIN SAYS IT WON'T JOIN SOVIET MORATORIUM

The Reagan Administration, responding to a speech by Mikhail S. Gorbachev, today repeated assertions that it would not join a Soviet moratorium on underground nuclear tests.",0.015301980078220367,0.3013428747653961,-0.9033492580434991
10803,Mr. Gorbachev said in his speech that the Soviet Union was extending its moratorium on such tests until Jan. 1.,0.03798755258321762,0.01813841052353382,0.3536534780094041
1859,"Brazil Comes Clean About Its Bomb

Brazil's new civilian President, Fernando Collor, has moved courageously in recent weeks toward a noble goal: keeping Latin America free of nuclear weapons.",0.6721169352531433,0.011659885756671429,0.9658956390480309
1859,He has publicly confirmed what many long suspected - that his country's military has been working secretly for 15 years to build an atomic bomb.,0.026024239137768745,0.6108097434043884,-0.9182699420833589
1859,He's prepared to ban exports of nuclear and missile technology.,0.012575498782098293,0.6675750613212585,-0.9630214263716292
1859,"And he's called for a ban on nuclear tests, even for peaceful purposes, across Latin America.",0.01527432631701231,0.6653177738189697,-0.9551145941469551
1859,These are helpful steps but he can do more by denying funds for the military's nuclear programs and by allowing international inspection of Brazil's reactors.,0.03633299842476845,0.44974005222320557,-0.8505039587084332
1859,The U.S. can help Mr. Collor nudge his fractious military along by suspending sales of supercomputers the military badly wants.,0.2436945140361786,0.06733991950750351,0.566993797178217
7685,"Pakistani Scientist Is Focus Of Atomic Sale Investigation

Pakistani officials said Wednesday that their investigation into the sale of the nation's nuclear technology to Iran had now focused on Abdul Qadeer Khan, the father of Pakistan's atomic bomb, and that a ""security ring"" had been set up around his house five days ago to keep him from leaving the country.",0.023415107280015945,0.0736801028251648,-0.5176876953062914
7685,"But it was unclear whether the government had the political will, to bring charges against the widely revered scientist.",0.017204636707901955,0.42013871669769287,-0.9213220616049609
6429,"NORTH KOREA SITE AN A-BOMB PLANT, U.S.",0.08507819473743439,0.05978228151798248,0.1746226015070924
6429,"AGENCIES SAY

United States intelligence agencies have detected a huge secret underground complex in North Korea that they believe is the centerpiece of an effort to revive the country's frozen nuclear weapons program, according to officials who have been briefed on the intelligence information.",0.027039704844355583,0.12664540112018585,-0.648115480352165
6429,"The finding has alarmed officials at the White House and the Pentagon, who fear that it may be an effort to break out of a four-year-old agreement in which North Korea pledged to give up its nuclear weapons program in exchange for billions of dollars in Western aid.",0.011843634769320488,0.4233015775680542,-0.9455646784843368
6429,"The finding also follows a string of provocations by the North, including missile sales to Pakistan and the incursion of a small North Korean submarine carrying nine commandos off the South Korean coast this year.",0.008298114873468876,0.5657153129577637,-0.9710873841216336
585,"A Widening Nuclear Divide

MADBAN, India -- When a farmer named Praveen Gawankar and two neighbors began a protest four years ago against a proposed nuclear power plant here in this coastal town, they were against it mainly for not-in-my-backyard reasons.",0.012714305892586708,0.6300504207611084,-0.9604386943905306
585,"They stood to lose mango orchards, cashew trees and rice fields, as the government forcibly acquired 2,300 acres to build six nuclear reactors -- the biggest nuclear power plant ever proposed anywhere.",0.020194679498672485,0.5187026262283325,-0.9250518446296881
585,"But now, as a nuclear disaster unfolds in distant Japan, the lonely group of farmers has seen support for their protest swell to include a growing number of Indian scientists, academics and former government officials.",0.03551631420850754,0.4005305767059326,-0.837098647191616
585,"''We are getting ready for bigger protests,'' Mr. Gawanker said.",0.05699078366160393,0.07597789168357849,-0.14279384202739365
1598,"The partners, meanwhile, are negotiating for positions in other Washington law firms.",0.033902574330568314,0.023290269076824188,0.18555302763958875
1598,"Nuclear Power Blues
T he nuclear power industry these days is as blue as a farmer who lost his only milk cow.",0.019944045692682266,0.6213918924331665,-0.937804683918282
1598,"Disappointed in the Reagan Administration, unhappy with its press coverage and concerned that it is losing ground with the public, the industry has concluded that it is threatened with a public relations meltdown of sorts.",0.006031859200447798,0.8955813050270081,-0.9866198510841189
724,"ANDERSON SAYS CARTER AND REAGAN HAVE 'FOLLY' ALLIANCE ON ATOM WAR

John B. Anderson charged yesterday that President Carter and Ronald Reagan ''have formed an alliance of folly'' based on ''the fatal belief that nuclear wars can be limited and perhaps even won.''",0.01487317867577076,0.43950900435447693,-0.9345344987910852
724,"''Now, obviously, neither Mr. Carter nor Mr. Reagan is advocating nuclear war,'' the independent Presidential candidate told a luncheon of the Council on Foreign Relations in Manhattan.",0.034625813364982605,0.24188823997974396,-0.7495547662296222
724,''But I consider both of them to be seriously misguided in their endorsement of the so-called nuclear war-fighting thesis.'',0.007316116243600845,0.8441596031188965,-0.9828154436404367
724,"AN-A
In his first major campaign address on United States-Soviet relations, Mr. Anderson called, in effect, for a cautious but less belligerent attitude toward Moscow while opposing any military alliance with China.",0.04303424805402756,0.04447813332080841,-0.01649921124394794
12005,"World Briefing Asia: North Korea: Visit Set To Nuclear Lab

Three inspectors from the International Atomic Energy Agency arrive in North Korea next Tuesday for a four-day visit to an isotope production laboratory at the North Korean nuclear complex at Yongbyon.",0.05440203845500946,0.007306527812033892,0.7631924300170403
12005,"But Melissa Fleming, public affairs officer at the agency headquarters in Vienna, made clear that the visitors would not inspect installations suspected of harboring enough weapons-grade plutonium for two warheads, which was produced before the signing of the Geneva agreement in 1994.",0.017222266644239426,0.13083180785179138,-0.7673516692702055
2448,"Congress May Lift Ban on Wheat Sales to India and Pakistan

Under pressure from farmers, the Government is poised to re-allow the sale of wheat to India and Pakistan despite economic sanctions by the United States against those countries for their recent nuclear tests.",0.04687832295894623,0.07831761986017227,-0.2511207327732498
2448,"Allowing wheat sales would seem to undermine Washington's moral outrage against India and Pakistan, but a movement to skirt the sanctions on wheat has caught on in Congress, and President Clinton encouraged the movement on Friday as he sought greater flexibility in exercising sanctions around the world.",0.09283868223428726,0.12770800292491913,-0.15810403436942427
2167,A county bus strike early this month lasted a day.,0.02554951421916485,0.4540417194366455,-0.8934529556562005
2167,"He has railed, a rarity, at the Nuclear Regulatory Commission and Consolidated Edison over a series of leaks and other problems at the Indian Point 2 nuclear plant in Buchanan but now accepts N.R.C.",0.037546705454587936,0.2519494593143463,-0.7406065431994465
2167,assurances that the plant is safe.,0.28110742568969727,0.02369188703596592,0.8445410731111967
10663,"U.N. Inspection-Unit Leader Seems Tailored for the Job

A co-worker says David A. Kay, the cool-headed American nuclear inspector who is standing off Iraq's military in a Baghdad parking lot, is just ""a regular guy thrust into extraordinary circumstances"" -- circumstances, she might have added, for which he appears well suited by training and temperament.",0.2579731047153473,0.022700021043419838,0.8382458528405804
10663,"The 51-year-old Texan's resume almost suggests that he has been prepping for a crisis between United Nations inspectors and a developing-world dictator since his days as a Columbia University graduate student, 25 years ago.",0.022232044488191605,0.3693239092826843,-0.8864425670225197
4205,"INDIA TO REPROCESS SPENT NUCLEAR FUEL; Decision to Produce Plutonium Is a Challenge to U.S. in Dispute Over Delays in Supplies

The highest officials of India's Atomic Energy Commission said here today that they had authorized the reprocessing of spent nuclear fuels into much more toxic and dangerous plutonium oxide.",0.017784297466278076,0.290155291557312,-0.8844948937997191
4205,The decision to begin full-scale but temporary operations at a previously unused 10-year-old reprocessing plant represents a thinly veiled challenge to the United States over what India regards as Washington's delays in releasing nuclear fuel under the terms of a purchase agreement.,0.01088426448404789,0.46112290024757385,-0.9538809353001516
4205,"As successive shipments of enriched uranium for the Tarapur nuclear power plant were delayed by Congress, Indian officials hinted that if pressed this country had the ability to maintain the plant without the American supplies by simply converting the stored nuclear waste that accumulated from earlier United States deliveries.",0.030388398095965385,0.14976222813129425,-0.662633444771246
4205,The Tarapur facility can run on a plutonium fuel made from reprocessed spent uranium.,0.027977662160992622,0.03577381372451782,-0.12228974239598481
40,"Mr. Prokip said there was hope that the ships might be spared because they are operated by Turkey, a country that has mediated agreements between Russia and Ukraine during the war.",0.20930518209934235,0.018839843571186066,0.834843266766546
40,"Stationing U.N. experts at critical substations
  With most of its thermal and hydroelectric power plants destroyed or badly damaged, Ukraine has relied on its three operational nuclear power stations to keep the lights on.",0.015952277928590775,0.6656578779220581,-0.9531923701777626
40,"Together, they can provide 7.7 gigawatts of electricity per hour, more than half of the country's current generation capacity, according to DiXi Group, a Ukrainian energy think tank.",0.3918592035770416,0.00878319051116705,0.9561544627266213
2262,"Mr. Butler said that he would travel to Iraq late next week to discuss arrangements for the inspections of the presidential sites with Deputy Prime Minister Tariq Aziz, and that inspections of the presidential sites will begin within ""a couple of days.""",0.0549081414937973,0.0054343766532838345,0.8198823376761367
2262,"The International Atomic Energy Agency, which has a mandate to rid Iraq of nuclear weapons, is making 10 of its inspectors available to join the United Nations team looking for chemical and biological weapons, Mr. Butler said.",0.0453333780169487,0.042826246470212936,0.028438546117814163
2262,"Jayantha Dhanapala, the Under Secretary General for Disarmament, who is to supervise inspections at the presidential sites, will enlist senior diplomats to accompany the inspectors, under the arrangement worked out by Mr. Annan.",0.04083477705717087,0.01503645721822977,0.46174601605030247
1120,This antique technology will keep the NASA circus flying but does little for industry.,0.05597836896777153,0.4272216558456421,-0.7683014648446197
1120,"The Department of Energy plans a $5 billion atom smasher, even though it promises few commercial spinoffs and will rob funds from physics research of greater relevance.",0.028263624757528305,0.5446426868438721,-0.901332472044248
1120,"Why does this country's research policy remain so incoherent, while Japan targets one high-tech industry after another and wrests dominance from American competitors?",0.009715874679386616,0.8011173009872437,-0.9760348368284594
3454,"This may seem like an irrelevant question, given that both the White House and Congress are controlled by a party that rejects the scientific consensus about human-driven climate change.",0.009709589183330536,0.6827211976051331,-0.9719550621691732
3454,"But the proposition that it could, long a dream of an environmental movement as wary of            nuclear energy as it is of fossil fuels, has been gaining ground among policy makers committed to reducing the nation’s carbon footprint.",0.1605369746685028,0.08295371383428574,0.3186292720717734
3454,Democrats in both            the United States Senate and in            the California Assembly have proposed legislation this year calling for a full transition to renewable energy sources.,0.05593976750969887,0.021373527124524117,0.4470930976135998
2216,"Celebrating the Web; an Atomic Movie; a Hurricane Over Saturn - Correction Appended

So many piquant tidbits this week: We were able to see a revival of the world's first Web site (which had no funny cat photos), watch the first movie starring tiny atoms, and view the first images of a surprisingly Earth-like hurricane swirling over Saturn.",0.8765938878059387,0.003412351245060563,0.9922447112437827
2216,"Developments
Computer Science
Happy Birthday, WWW!",0.9730735421180725,0.002244910690933466,0.9953965585599952
6391,"(Page 1, Column 3.)",0.07080078125,0.014910667203366756,0.6520729150480924
6391,"Israel wants a nuclear treaty to bar atomic weapons from the Middle East and plans to introduce its own proposal for this on Tuesday at the United Nations, its diplomats said in New York.",0.03652473911643028,0.046503711491823196,-0.12018738519348887
6391,"Emphasizing its change in policy, Israel will support an Egyptian proposal to keep nuclear arms out of the Middle East.",0.20610903203487396,0.013155383057892323,0.8800043951247943
6391,(1:5.),0.11391285806894302,0.024464529007673264,0.6464085711569183
9266,Study Says U.S.,0.05034339427947998,0.02568075805902481,0.3244052772902751
9266,"Rejected Safer Nuclear Test Site

When the United States chose Nevada as the site for atmospheric tests of nuclear weapons four decades ago, Government officials knew the choice would mean that more people would be exposed to radiation than at an alternative site in North Carolina, a new study asserts.",0.01343635655939579,0.49582943320274353,-0.9472324399950561
9266,"But, the report made public today by a private anti-war group says, officials chose the Nevada site because it was already under Government control and could be used sooner and because it was closer to bomb production plants.",0.056697867810726166,0.11668705940246582,-0.34598850405048004
5904,"Reports From Europe
Scientists at the conference reported that the European observations, taken in the highway tunnel under Mont Blanc, Western Europe's highest mountain, supported the findings from the Soudan mine and from the mine beneath Lake Erie.",0.16585835814476013,0.004769937600940466,0.9440897234474933
5904,"The European observations were carried out by a collaboration of physicists from CERN, the European nuclear researech center near Geneva, and Italian laboratories at Frascati, Milan and Turin.",0.08316756784915924,0.007405837066471577,0.8364677341259643
5904,In the three experiments hundreds of tons of iron or thousands of tons of water were rigged with instruments to detect the decay of protons or neutrons within that material.,0.024918142706155777,0.16632390022277832,-0.7394072733704784
11206,"U.S. WEIGHS RISK THAT ATOM WAR COULD BRING FATAL NUCLEAR WINTER

The Federal Government has embarked on a broad program to assess the theory that fires set by even a limited exchange of nuclear weapons would blot out so much sunlight with smoke and soot that life on earth would be all but extinguished.",0.01665555313229561,0.4521932601928711,-0.9289512838279971
11206,"According to Federal officials, the scientific study is to involve more than a dozen Government agencies and cost up to $50 million.",0.06944069266319275,0.14622977375984192,-0.3560481987629794
2490,"But in an interview with journalists on Tuesday, Mr. Putin claimed that Ukraine’s offensive was sputtering and that it had recently lost three times as many tanks as Russia had, figures that could not be confirmed.",0.011182635091245174,0.42644935846328735,-0.9488948008536028
2490,"The United Nations’ chief nuclear energy watchdog, Rafael Mariano Grossi, ventured into the war zone on Thursday to visit the endangered Zaporizhzhia Nuclear Power Plant, held since last year by Russian forces.",0.025562865659594536,0.08850308507680893,-0.5517879701201281
2490,"Mr. Grossi, head of the International Atomic Energy Agency, cited new safety fears because the destruction last week of the Kakhovka dam had drained the reservoir that supplies water to keep the plant’s nuclear fuel from melting down.",0.013986642472445965,0.5163154602050781,-0.9472502846875385
2490,"After crossing the front line to reach the plant, he explained the concern in posts on Twitter, but did not say what he had found.",0.018865345045924187,0.17785395681858063,-0.8082003660289293
4297,"IRAN IS SHIELDING NUCLEAR EFFORTS IN TUNNEL MAZES

Last September, when Iran's uranium enrichment plant buried inside a mountain near the holy city of Qum was revealed, the episode cast light on a wider pattern: Over the past decade, Iran has quietly hidden an increasingly large part of its atomic complex in networks of tunnels and bunkers across the country.",0.024282166734337807,0.1268913745880127,-0.6787511025768748
4297,"In doing so, American government and private experts say, Iran has achieved a double purpose.",0.05773371085524559,0.267128050327301,-0.6445644409153709
5259,This is Wal-Mart's specialty.,0.12613262236118317,0.06555769592523575,0.3160040996182283
5259,"I create a global supply chain down to the last atom of efficiency so that if I sell an item in Arkansas, another is immediately made in China.",0.13201771676540375,0.1544015109539032,-0.07815045926440942
5259,"(If Wal-Mart were a country, it would be China's eighth-largest trading partner.)",0.3427736461162567,0.01747867278754711,0.902964273256124
772,"AROUND THE NATION; Decision on Atom Plant Possible Next Month

Government safety officials said today that they could decide by Feb. 15 whether to allow the Diablo Canyon nuclear plant to start up despite scores of new reports about the safety of the facility's design and construction.",0.06401451677083969,0.013832712545990944,0.644619014248652
772,"However, officials of the Nuclear Regulatory Commission told a House subcommittee that at least 15 of the assertions about the California plant would have to be resolved first.",0.015430782921612263,0.1210242435336113,-0.7738334259593925
6231,"A12

Russia-Iran Arms Deal
The Kremlin signed an accord that will let Iran buy jets, missiles and other weapons from Russia.",0.06555312871932983,0.02137099578976631,0.5082838990737469
6231,And the atomic energy ministry said it planned to deliver the first of two nuclear reactors to Iran next month.,0.07968486100435257,0.011675995774567127,0.7443982863866179
6231,"The arms deal comes six years after Moscow stopped such sales to Iran under pressure from the United States, which regards Iran as a leading sponsor of terrorism.",0.008333512581884861,0.6256495714187622,-0.9737106153376067
1639,[B10.],0.08404810726642609,0.034813281148672104,0.4142205200009743
1639,"TODAY'S COLUMNS
An order from Korea has revived hopes at Atomic Energy that its business in nuclear reactors is not gone.",0.5318418741226196,0.008075438439846039,0.9700863882211712
1639,Talking Deals.,0.1160394623875618,0.044906675815582275,0.44196640792806535
2865,"The baby-steppers believe that only by a series of small, incremental agreements can the arms race be slowed; they are willing to risk the locking-in of a Soviet advantage to achieve some measure of arms control.",0.042581956833601,0.4860566556453705,-0.8388995588712722
2865,The giant-steppers believe that the time is ripe for a breakthrough that will reduce the nuclear arsenals; they are willing to risk the delays of a Soviet propaganda offensive to accomplish genuine arms reduction.,0.46666571497917175,0.0360952690243721,0.856411813274095
2865,"Each position can be defended, but a difference in debating tone has become apparent: the giant-steppers may think the other side to be naive, but impute no sinister or subversive motive to the believers in the SALT agreements.",0.09260815382003784,0.10198833793401718,-0.04820325397123029
2238,"Chemist Asserts Backing on Fusion

B. Stanley Pons, an electrochemist at the University of Utah who last month threw scientists into turmoil by asserting that he had achieved nuclear fusion in a jar of water at room temperature, said today that 60 laboratories around the world had told him that they had duplicated parts of his work.",0.02498413249850273,0.3471633195877075,-0.8657299285061457
2238,"But he added that many of them had not made their results public and might not do so in the near future, partly because of concerns about giving away information that could be used in patent applications.",0.013527212664484978,0.4568049907684326,-0.942478050338794
12131,"It also ended a multiweek stretch of relative calm in Kyiv, Ukraine’s capital, during which several American officials visited the city.",0.3968004286289215,0.0063689048402011395,0.9684058071288147
12131,"In other news from the war, the U.N.’s atomic watchdog denounced international complacency over safety at Ukraine’s Zaporizhzhia nuclear plant, after Russian shelling again cut power today.",0.012562348507344723,0.5676003098487854,-0.9566937019234639
12131,4.,0.3012845814228058,0.05325824022293091,0.6995666702483858
10696,"U.N. Nuclear Chief Welcomed in Libya

Libya welcomed the scrutiny of the United Nations nuclear watchdog on Saturday and promised its cooperation with the International Atomic Energy Agency.",0.5862111449241638,0.005134125240147114,0.9826357781158481
10696,"The agency's chief, Mohamed ElBaradei, arrived in Tripoli with a team of experts and praised Libya's new openness as a step in the right direction.",0.7017866373062134,0.006178791169077158,0.9825449353286209
4335,"ISRAEL OPENS TRIAL IN ESPIONAGE CASE

The espionage trial of Mordechai Vanunu, the former nuclear technician who told a British newspaper what he said were details of Israel's nuclear weapons industry, began today in a Jerusalem courtroom behind closed doors and boarded windows.",0.02150554768741131,0.15948529541492462,-0.7623576163393768
4335,The prisoner was transferred to the Jerusalem district courthouse in a police van with the windows painted and sealed to prevent any additional revelations.,0.01313704252243042,0.14460501074790955,-0.833436395045109
7022,"North Korea's Atomic Bravado Incites a Host of Skeptics

Just days away from the scheduled opening of discussions with the United States, North Korea appeared to announce today that it was reprocessing nuclear fuel rods, a step that would suggest development of atomic weapons.",0.03673915937542915,0.04385363310575485,-0.08827679884523715
7022,"Later, however, the statement was withdrawn from North Korea's official Web site amid confusion over the accuracy of the translation.",0.009014999493956566,0.358838826417923,-0.9509859685591981
12140,"Ukrainian officials are also seeking donations for routers and other equipment to put internet service into bomb shelters, including those at schools.",0.016816413030028343,0.2692718207836151,-0.8824389748134578
12140,"In other news from the war:
An official at Ukraine’s atomic energy company said that international inspectors should visit the Zaporizhzhia power plant, where shellfire damaged a nuclear fuel storage facility.",0.010644909925758839,0.5103282332420349,-0.9591345156047327
12140,"Russian propaganda is becoming multilingual, relying on languages like Spanish and Arabic to evade social media moderators.",0.0164826437830925,0.5756654739379883,-0.9443293213630429
2979,"Effort to Solve Energy Woes Clashes With Nuclear Safety

If the collapse of nuclear controls in Russia poses the near-term threat that terrorists could seize plutonium to make nuclear weapons, longer-term fears arise from nuclear energy programs launched by America's closest allies: Japan, Britain and France.",0.015210696496069431,0.46957382559776306,-0.9372475984553239
2979,"Over the next two decades these countries, as well as Russia, plan to vastly increase the world's stockpiles of plutonium.",0.04561033472418785,0.2786213755607605,-0.7186559285983293
7781,"Physicists Manage to Create The First Antimatter Atoms

Physicists at the European Laboratory for Particle Physics announced yesterday that they had created, for forty-billionths of a second, the first complete atoms of antimatter ever made by human beings or seen in nature.",0.26326093077659607,0.008708463050425053,0.9359599774934101
